Index,Fishery,Region,GearType_specific,GearType_general,Year,Target,Target_HMS,Overfishing_Fm,Overfishing_Fm_numeric,Overfishing_Bt,Overfishing_Bt_numeric,TotalBycatch_lbs,TotalBycatch_inds,Bycatch_ratio,ESA_num,ESA_lbs,ESA_birdturt,IUCN_num,IUCN_lbs,IUCN_birdturt,MMPA,VessPers,NORM_Overfishing_Fm,NORM_Overfishing_Bt,NORM_TotalBycatch_lbs,NORM_TotalBycatch_inds,NORM_Bycatch_ratio,NORM_ESA_num,NORM_ESA_lbs,NORM_ESA_birdturt,NORM_IUCN_num,NORM_IUCN_lbs,NORM_IUCN_birdturt,NORM_MMPA,mean_criteria
3,American Samoa Pelagic Longline,PI,Surface longline,longline,2010,"Albacore, Yellowfin tuna, Bigeye tuna, Wahoo",Y,1: Bigeye tuna; Wahoo unknown,1,None; Wahoo unknown,0,NA,42,NA,5,0,42,5,0,42,2,60,0.5,0,NA,0.005704971,NA,0.833333333,0,0.03443752,0.111111111,0,0.03443752,0.5,0.201902446
90,American Samoa Pelagic Longline,PI,Surface longline,longline,2011,"Albacore, Yellowfin tuna, Bigeye tuna, Wahoo",Y,1: Bigeye tuna; Wahoo unknown,1,None; Wahoo unknown,0,2321040.8,42,0.235573422,4,184.4,40,20,721875.8,40,2,60,0.5,0,0.007847868,0.005704971,0.281021964,0.666666667,0.000106531,0.032797639,0.444444444,0.064680439,0.032797639,0.5,0.211339013
214,Hawaii-Based Deep-Set Pelagic Longline Fishery for Tuna,PI,Deep-set longline,longline,2012,"Yellowfin tuna, Bigeye tuna, Albacore tuna",Y,1: Bigeye tuna,1,None,0,10311105.3,379,0.309440185,3,257.9,40,25,6370585.6,343,3,124,0.5,0,0.034863752,0.051480576,0.369139642,0.5,0.000148994,0.032797639,0.555555556,0.570807709,0.281239751,1,0.324669468
127,Hawaii-Based Deep-Set Pelagic Longline Fishery for Tuna,PI,Deep-set longline,longline,2011,"Yellowfin tuna, Bigeye tuna, Albacore tuna",Y,1: Bigeye tuna,1,None,0,10773586.8,334,0.320598489,4,1418.7,55,26,6863272.9,315,3,127,0.5,0,0.036427487,0.045368106,0.382450687,0.666666667,0.000819609,0.045096753,0.577777778,0.614952742,0.258281404,1,0.343986769
460,Hawaii-Based Deep-Set Pelagic Longline Fishery for Tuna,PI,Deep-set longline,longline,2015,"Yellowfin tuna, Bigeye tuna, Albacore tuna",Y,1: Bigeye tuna,1,None,0,12516621.3,787,0.330215591,5,214.9,100,25,8014888.9,760,3,128,0.5,0,0.042321009,0.106900299,0.393923191,0.833333333,0.000124152,0.081994096,0.555555556,0.718138121,0.623155133,1,0.404620407
40,Hawaii-Based Deep-Set Pelagic Longline Fishery for Tuna,PI,Deep-set longline,longline,2010,"Yellowfin tuna, Bigeye tuna, Albacore tuna",Y,1: Bigeye tuna,1,None,0,8107706.23,250,0.287572165,6,301.57,23,32,6213236.28,249,3,129,0.5,0,0.027413652,0.033958164,0.343052684,1,0.000174222,0.018858642,0.711111111,0.55670913,0.2041653,1,0.366286909
301,Hawaii-Based Deep-Set Pelagic Longline Fishery for Tuna,PI,Deep-set longline,longline,2013,"Yellowfin tuna, Bigeye tuna, Albacore tuna",Y,1: Bigeye tuna,1,None,0,11914524.4,609,0.325008535,5,215,73,27,6732900.4,609,3,129,0.5,0,0.040285208,0.082722086,0.387711552,0.833333333,0.000124209,0.05985569,0.6,0.603271299,0.499344047,1,0.383887285
376,Hawaii-Based Deep-Set Pelagic Longline Fishery for Tuna,PI,Deep-set longline,longline,2014,"Yellowfin tuna, Bigeye tuna, Albacore tuna",Y,1: Bigeye tuna,1,None,0,13392313.3,363,0.379697193,3,0,104,21,8741688.7,356,3,129,0.5,0,0.045281885,0.049307253,0.452951144,0.5,0,0.08527386,0.466666667,0.783259752,0.291898983,1,0.347886629
461,Hawaii-Based Shallow-Set Pelagic Longline Fishery for Swordfish,PI,Shallow-set longline,longline,2015,Swordfish,Y,None,0,None,0,732962.6,99,0.21628806,2,0,18,17,517907.6,99,2,18,0,0,0.002478282,0.013447433,0.25801593,0.333333333,0,0.014758937,0.377777778,0.046404784,0.081174155,0.5,0.135615886
302,Hawaii-Based Shallow-Set Pelagic Longline Fishery for Swordfish,PI,Shallow-set longline,longline,2013,Swordfish,Y,None,0,None,0,364443.8,92,0.137366213,2,0,17,20,239950.5,92,2,20,0,0,0.001232252,0.012496604,0.163867905,0.333333333,0,0.013938996,0.444444444,0.021499687,0.075434569,0.5,0.130520649
377,Hawaii-Based Shallow-Set Pelagic Longline Fishery for Swordfish,PI,Shallow-set longline,longline,2014,Swordfish,Y,None,0,None,0,742732.5,103,0.192489611,2,0,31,21,472254.8,103,2,20,0,0,0.002511316,0.013990763,0.22962611,0.333333333,0,0.02541817,0.466666667,0.04231427,0.084453919,0.5,0.141526212
41,Hawaii-Based Shallow-Set Pelagic Longline Fishery for Swordfish,PI,Shallow-set longline,longline,2010,Swordfish,Y,None,0,None,0,875320.73,94,0.194617139,5,0,15,28,776909.19,93,2,28,0,0,0.002959621,0.012768269,0.232164097,0.833333333,0,0.012299114,0.622222222,0.069611458,0.07625451,0.5,0.196801052
128,Hawaii-Based Shallow-Set Pelagic Longline Fishery for Swordfish,PI,Shallow-set longline,longline,2011,Swordfish,Y,None,0,None,0,643771.9,100,0.155280894,3,0,32,23,408933.4,100,2,28,0,0,0.002176712,0.013583265,0.185238816,0.5,0,0.026238111,0.511111111,0.036640641,0.081994096,0.5,0.154748563
215,Hawaii-Based Shallow-Set Pelagic Longline Fishery for Swordfish,PI,Shallow-set longline,longline,2012,Swordfish,Y,None,0,None,0,422648.1,112,0.130504741,3,43,13,21,281900.5,112,2,28,0,0,0.001429051,0.015213257,0.155682667,0.5,2.48E-05,0.010659233,0.466666667,0.025258428,0.091833388,0.5,0.147230628
434,Atlantic and Gulf of Mexico HMS Pelagic Longline,SE,Surface longline,longline,2015,"Yellowfin tuna, Bigeye tuna, Swordfish",Y,None,0,"None, Yellowfin tuna approaching overfished",0,1225473,542,0.136212582,2,0,542,9,537805,542,3,83,0,0,0.004143551,0.073621299,0.162491707,0.333333333,0,0.444408003,0.2,0.048187601,0.444408003,1,0.225882791
350,Atlantic and Gulf of Mexico HMS Pelagic Longline,SE,Surface longline,longline,2014,"Yellowfin tuna, Bigeye tuna, Swordfish",Y,None,0,"None, Yellowfin tuna approaching overfished",0,1757690,544.1,0.153196132,3,0,544.1,20,971950,544.1,3,84,0,0,0.005943075,0.073906547,0.182751847,0.5,0,0.446129879,0.444444444,0.087087214,0.446129879,1,0.26553274
4,Atlantic and Gulf of Mexico HMS Pelagic Longline,SE,Surface longline,longline,2010,"Yellowfin tuna, Bigeye tuna, Swordfish",Y,None,0,"None, but Yellowfin tuna rebuilding as of 2013",0,1200306.78,517.3,0.234597451,2,0,517.3,9,850181.85,517.3,3,94,0,0,0.004058459,0.070266232,0.279857702,0.333333333,0,0.424155461,0.2,0.076176726,0.424155461,1,0.234333615
265,Atlantic and Gulf of Mexico HMS Pelagic Longline,SE,Surface longline,longline,2013,"Yellowfin tuna, Bigeye tuna, Swordfish",Y,None,0,"None, but Yellowfin tuna rebuilding as of 2013",0,1373378,742.7,0.182308105,2,0,742.7,9,919862,742.7,3,234,0,0,0.004643645,0.100882912,0.217480314,0.333333333,0,0.608970154,0.2,0.082420103,0.608970154,1,0.263058385
91,Atlantic and Gulf of Mexico HMS Pelagic Longline,SE,Surface longline,longline,2011,"Yellowfin tuna, Bigeye tuna, Swordfish",Y,None,0,"None, but Yellowfin tuna rebuilding as of 2013",0,2095468.2,681.1,0.270841495,3,0,681.1,10,1248872.3,681.1,3,NA,0,0,0.007085165,0.092515621,0.323094211,0.5,0,0.558461791,0.222222222,0.111899593,0.558461791,1,0.281145033
178,Atlantic and Gulf of Mexico HMS Pelagic Longline,SE,Surface longline,longline,2012,"Yellowfin tuna, Bigeye tuna, Swordfish",Y,None,0,"None, but Yellowfin tuna rebuilding as of 2013",0,1821853.8,1219.6,0.193236359,2,0,1219.6,9,1090713.8,1219.6,3,NA,0,0,0.006160024,0.165661505,0.230516927,0.333333333,0,1,0.2,0.097728511,1,1,0.336116692
35,Gulf of Mexico Coastal Migratory Pelagic Gillnet,SE,gillnet,gillnet,2010,"Cobia, King mackerel, Spanish mackerel",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,724,0,0,NA,0,NA,0,0,0,0,0,0,0,0
122,Gulf of Mexico Coastal Migratory Pelagic Gillnet,SE,gillnet,gillnet,2011,"Cobia, King mackerel, Spanish mackerel",Y,None,0,None,0,NA,0,NA,0,0,0,2,0,0,3,724,0,0,NA,0,NA,0,0,0,0.044444444,0,0,1,0.104444444
209,Gulf of Mexico Coastal Migratory Pelagic Gillnet,SE,gillnet,gillnet,2012,"Cobia, King mackerel, Spanish mackerel",M,None,0,None,0,NA,0,NA,0,0,0,2,0,0,3,724,0,0,NA,0,NA,0,0,0,0.044444444,0,0,1,0.104444444
296,Gulf of Mexico Coastal Migratory Pelagic Gillnet,SE,gillnet,gillnet,2013,"Cobia, King mackerel, Spanish mackerel",Y,None,0,None,0,NA,0,NA,0,0,0,3,0,0,3,NA,0,0,NA,0,NA,0,0,0,0.066666667,0,0,1,0.106666667
36,Gulf of Mexico Coastal Migratory Pelagic Troll,SE,troll,troll,2010,"Cobia, King mackerel, Spanish mackerel",M,None,0,None,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
123,Gulf of Mexico Coastal Migratory Pelagic Troll,SE,troll,troll,2011,"Cobia, King mackerel, Spanish mackerel",Y,None,0,None,0,NA,0,NA,0,0,0,3,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.066666667,0,0,0,0.006666667
210,Gulf of Mexico Coastal Migratory Pelagic Troll,SE,troll,troll,2012,"Cobia, King mackerel, Spanish mackerel",M,None,0,None,0,NA,0,NA,0,0,0,3,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.066666667,0,0,0,0.006666667
297,Gulf of Mexico Coastal Migratory Pelagic Troll,SE,troll,troll,2013,"Cobia, King mackerel, Spanish mackerel",Y,None,0,None,0,NA,0,NA,1,0,0,5,0,0,1,NA,0,0,NA,0,NA,0.166666667,0,0,0.111111111,0,0,0,0.027777778
372,Gulf of Mexico Coastal Migratory Pelagic Troll,SE,troll,troll,2014,"Cobia, King mackerel, Spanish mackerel",Y,None,0,None,0,19759.05,0,5.12E-05,0,0,0,16,1615.63,0,1,NA,0,0,6.68E-05,0,6.11E-05,0,0,0,0.355555556,0.000144761,0,0,0.02965235
456,Gulf of Mexico Coastal Migratory Pelagic Troll,SE,troll,troll,2015,"Cobia, King mackerel, Spanish mackerel",Y,None,0,None,0,8431.56,0,2.22E-05,0,0,0,3,2540.67,0,1,NA,0,0,2.85E-05,0,2.65E-05,0,0,0,0.066666667,0.000227645,0,0,0.005579109
457,Gulf of Mexico Reef Fish Bottom Longline,SE,Bottom longline,longline,2015,"Red grouper, Gag grouper, Samp, Tilefish",M,Samp unlisted,0,Samp unlisted,0,1300802.5,0,0.0034213,0,0,0,19,1241195.95,0,1,5000,0,0,0.004398254,0,0.004081362,0,0,0,0.422222222,0.111211788,0,0,0.045159469
37,Gulf of Mexico Reef Fish Bottom Longline,SE,Bottom longline,longline,2010,"Red grouper, Gag grouper, Samp, Tilefish",M,None,0,1: Gag grouper; couldn‰Ûªt find Samp,1,NA,26.5,NA,1,0,26.5,3,0,26.5,1,NA,0,0.5,NA,0.003599565,NA,0.166666667,0,0.021728436,0.066666667,0,0.021728436,0,0.078038977
124,Gulf of Mexico Reef Fish Bottom Longline,SE,Bottom longline,longline,2011,"Red grouper, Gag grouper, Samp, Tilefish",M,None,0,1: Gag grouper; Samp unlisted,1,NA,30.8,NA,1,0,30.8,13,0,30.8,1,NA,0,0.5,NA,0.004183646,NA,0.166666667,0,0.025254182,0.288888889,0,0.025254182,0,0.101024756
211,Gulf of Mexico Reef Fish Bottom Longline,SE,Bottom longline,longline,2012,"Red grouper, Gag grouper, Samp, Tilefish",M,None,0,1: Gag grouper; Samp unlisted,1,NA,12.5,NA,1,0,12.5,8,0,12.5,1,NA,0,0.5,NA,0.001697908,NA,0.166666667,0,0.010249262,0.177777778,0,0.010249262,0,0.086664088
298,Gulf of Mexico Reef Fish Bottom Longline,SE,Bottom longline,longline,2013,"Red grouper, Gag grouper, Samp, Tilefish",M,None,0,1: Gag grouper; Samp unlisted,1,NA,11.9,NA,1,0,11.9,8,0,11.9,1,NA,0,0.5,NA,0.001616409,NA,0.166666667,0,0.009757297,0.177777778,0,0.009757297,0,0.086557545
373,Gulf of Mexico Reef Fish Bottom Longline,SE,Bottom longline,longline,2014,"Red grouper, Gag grouper, Samp, Tilefish",M,Samp unlisted,0,Samp unlisted,0,1258488.35,0,0.003262531,0,0,0,17,1237920.2,0,1,NA,0,0,0.004255182,0,0.003891962,0,0,0,0.377777778,0.110918279,0,0,0.0414036
38,Gulf of Mexico Reef Fish Vertical Line,SE,line,line,2010,"Red grouper, Red snapper, Vermilion snapper",M,None,0,1: Red snapper,1,NA,57,NA,0,0,0,2,0,0,1,NA,0,0.5,NA,0.007742461,NA,0,0,0,0.044444444,0,0,0,0.055218691
125,Gulf of Mexico Reef Fish Vertical Line,SE,line,line,2011,"Red grouper, Red snapper, Vermilion snapper",M,None,0,1: Red snapper,1,NA,0,NA,1,0,0,25,0,0,1,NA,0,0.5,NA,0,NA,0.166666667,0,0,0.555555556,0,0,0,0.122222222
212,Gulf of Mexico Reef Fish Vertical Line,SE,line,line,2012,"Red grouper, Red snapper, Vermilion snapper",M,None,0,1: Red snapper,1,NA,81.2,NA,1,0,81.2,20,0,81.2,1,NA,0,0.5,NA,0.011029612,NA,0.166666667,0,0.066579206,0.444444444,0,0.066579206,0,0.125529914
299,Gulf of Mexico Reef Fish Vertical Line,SE,line,line,2013,"Red grouper, Red snapper, Vermilion snapper",Y,None,0,1: Red snapper,1,NA,0,NA,0,0,0,21,0,0,1,NA,0,0.5,NA,0,NA,0,0,0,0.466666667,0,0,0,0.096666667
374,Gulf of Mexico Reef Fish Vertical Line,SE,line,line,2014,"Red grouper, Red snapper, Vermilion snapper",Y,None,0,1: Red snapper,1,3516522.6,120,0.009116305,2,402.86,120,19,2341803.46,120,1,NA,0,0.5,0.011890013,0.016299919,0.010875089,0.333333333,0.00023274,0.098392916,0.422222222,0.209826781,0.098392916,0,0.141788827
458,Gulf of Mexico Reef Fish Vertical Line,SE,line,line,2015,"Red grouper, Red snapper, Vermilion snapper",Y,None,0,1: Red snapper,1,2831624.58,190,0.007447585,2,0,190,22,2488812.41,190,1,NA,0,0.5,0.009574246,0.025808204,0.008884427,0.333333333,0,0.155788783,0.488888889,0.222998857,0.155788783,0,0.158422127
126,Gulf of Mexico Shrimp Trawl,SE,trawl,trawl,2011,"Brown shrimp, Pink shrimp, White shrimp",M,None,0,None,0,295754322.9,NA,0.63534681,NA,0,NA,8,2118414.5,NA,2,4950,0,0,1,NA,0.75792255,NA,0,NA,0.177777778,0.189811016,NA,0.5,0.328188918
213,Gulf of Mexico Shrimp Trawl,SE,trawl,trawl,2012,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,205508264.6,NA,0.560560376,NA,0,NA,8,3362181.1,NA,2,4950,0,0,0.694861406,NA,0.668707772,NA,0,NA,0.177777778,0.301253136,NA,0.5,0.292825011
375,Gulf of Mexico Shrimp Trawl,SE,trawl,trawl,2014,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,254524835.9,587,0.659835409,3,0,587,19,3040256.02,587,2,4950,0,0,0.860595488,0.079733768,0.787135668,0.5,0,0.481305346,0.422222222,0.272408485,0.481305346,0.5,0.365392194
459,Gulf of Mexico Shrimp Trawl,SE,trawl,trawl,2015,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,253682920.1,508,0.667223058,3,0,508,12,2742863.93,508,2,4950,0,0,0.857748815,0.069002988,0.795948596,0.5,0,0.41653001,0.266666667,0.245762003,0.41653001,0.5,0.339015757
39,Gulf of Mexico Shrimp Trawl,SE,trawl,trawl,2010,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,229242958.1,NA,0.638945002,NA,0,NA,4,1793121.66,NA,1,18000,0,0,0.775112789,NA,0.762214931,NA,0,NA,0.088888889,0.160664612,NA,0,0.223360153
300,Gulf of Mexico Shrimp Trawl,SE,trawl,trawl,2013,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,242185080.1,NA,0.617679146,NA,0,NA,8,2910235.9,NA,2,NA,0,0,0.818872494,NA,0.736846311,NA,0,NA,0.177777778,0.260758616,NA,0.5,0.3117819
73,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,Bottom longline,longline,2010,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,5.8,NA,2,0,5.8,8,0,5.8,1,125,0,0.5,NA,0.000787829,NA,0.333333333,0,0.004755658,0.177777778,0,0.004755658,0,0.102141026
160,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,Bottom longline,longline,2011,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,0,NA,0,0,0,5,0,0,1,125,0,0.5,NA,0,NA,0,0,0,0.111111111,0,0,0,0.061111111
247,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,Bottom longline,longline,2012,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,0,NA,0,0,0,6,0,0,1,125,0,0.5,NA,0,NA,0,0,0,0.133333333,0,0,0,0.063333333
334,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,Bottom longline,longline,2013,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,NA,0,NA,0,0,0,1,0,0,1,125,0,0.5,NA,0,NA,0,0,0,0.022222222,0,0,0,0.052222222
500,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,Bottom longline,longline,2015,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; Blacktip shark unknown,1,258959.6468,4,0.189705716,3,62874.23,4,25,474539.25,4,1,125,0,0.5,0.00087559,0.000543331,0.226305126,0.5,0.036323581,0.003279764,0.555555556,0.042518958,0.003279764,0,0.155723472
416,Southeastern Atlantic and Gulf of Mexico Shark Bottom Longline,SE,Bottom longline,longline,2014,"Sandbar shark, Blacktip shark, Other sharks",Y,Blacktip shark unknown,0,1: Sandbar shark; black tip shark unknown,1,459967.7273,7,0.296113368,3,9721.73,7,20,633728.17,20,1,125,0,0.5,0.001555236,0.000950829,0.353241718,0.5,0.005616419,0.005739587,0.444444444,0.056782366,0.016398819,0,0.157060785
501,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2015,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,42224.5,0,0.000477869,1,2415.8,0,9,32368.2,0,1,357,0,0,0.000142769,0,0.000570063,0.166666667,0.001395651,0,0.2,0.002900207,0,0,0.030972946
417,Southeastern Atlantic Coastal Gillnet (Including North Carolina and Gulf of Mexico),SE,gillnet,gillnet,2014,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,"Atlantic croaker, Southern kingfish, Spot, Weakfish unlisted",0,21140.9,0,0.000219629,1,681.7,0,17,23976.9,0,1,NA,0,0,7.15E-05,0,0.000262001,0.166666667,0.00039383,0,0.377777778,0.002148342,0,0,0.045610008
335,Southeastern Atlantic Coastal Gillnet (Including North Carolina),SE,gillnet,gillnet,2013,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,1,0,0,4,0,0,2,357,0,0,NA,0,NA,0.166666667,0,0,0.088888889,0,0,0.5,0.075555556
161,Southeastern Atlantic Coastal Gillnet (Including North Carolina),SE,gillnet,gillnet,2011,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,1,0,0,10,0,0,2,779,0,0,NA,0,NA,0.166666667,0,0,0.222222222,0,0,0.5,0.088888889
248,Southeastern Atlantic Coastal Gillnet (Including North Carolina),SE,gillnet,gillnet,2012,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,1,0,0,5,0,0,2,779,0,0,NA,0,NA,0.166666667,0,0,0.111111111,0,0,0.5,0.077777778
74,Southeastern Atlantic Coastal Gillnet (Including North Carolina),SE,gillnet,gillnet,2010,"Atlantic croaker, Bluefish, King mackerel, Spanish mackerel, Southern kingfish, Striped bass, Goosefish, Spot, Weakfish",M,Southern kingfish unknown,0,Southern kingfish unknown,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0
75,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2010,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,None,0,None,0,NA,12,NA,0,0,0,1,0,0,1,NA,0,0,NA,0.001629992,NA,0,0,0,0.022222222,0,0,0,0.002385221
162,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2011,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,None,0,None,0,NA,0,NA,0,0,0,7,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.155555556,0,0,0,0.015555556
249,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2012,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",Y,None,0,None,0,NA,0,NA,0,0,0,12,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.266666667,0,0,0,0.026666667
336,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2013,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,None,0,None,0,NA,0,NA,0,0,0,10,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.222222222,0,0,0,0.022222222
418,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2014,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,Wahoo unknown,0,Wahoo unknown,0,32412.95,0,0.000336732,0,0,0,17,5441.75,0,1,NA,0,0,0.000109594,0,0.000401697,0,0,0,0.377777778,0.000487584,0,0,0.031564721
502,Southeastern Atlantic Coastal Migratory Pelagic Troll,SE,troll,troll,2015,"Cobia, King mackerel, Spanish mackerel, Dolphinfish, Wahoo",M,Wahoo unknown,0,Wahoo unknown,0,130598.03,1,0.001478022,1,0,1,14,5535.21,1,1,NA,0,0,0.000441576,0.000135833,0.001763173,0.166666667,0,0.000819941,0.311111111,0.000495958,0.000819941,0,0.04018785
419,Southeastern Atlantic Shrimp Trawl,SE,trawl,trawl,2014,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,80100461.96,348,0.832148709,4,78983.12,348,20,519133.79,348,2,4950,0,0,0.270834459,0.047269764,0.992692906,0.666666667,0.045629979,0.285339456,0.444444444,0.046514652,0.285339456,0.5,0.298727648
503,Southeastern Atlantic Shrimp Trawl,SE,trawl,trawl,2015,"Brown shrimp, Pink shrimp, White shrimp",N,None,0,None,0,64468061.82,384,0.729606982,4,45646.47,384,11,340663.4,384,2,4950,0,0,0.217978426,0.052159739,0.870368082,0.666666667,0.026370792,0.31485733,0.244444444,0.030523614,0.31485733,0.5,0.269852202
76,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,Bottom longline,longline,2010,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,0,NA,0,0,52,0,0,0,1,5000,0.5,0.5,NA,0,NA,0,0,0.04263693,0,0,0,0,0.104263693
163,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,Bottom longline,longline,2011,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,52,NA,1,0,107.66,9,0,52,1,5000,0.5,0.5,NA,0.007063298,NA,0.166666667,0,0.088274844,0.2,0,0.04263693,0,0.150464174
250,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,Bottom longline,longline,2012,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,107.66,NA,1,0,0,7,0,107.66,1,5000,0.5,0.5,NA,0.014623744,NA,0.166666667,0,0,0.155555556,0,0.088274844,0,0.142512081
337,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,Bottom longline,longline,2013,"Tilefish, Snowy grouper",M,1: Snowy grouper,1,1: Snowy grouper,1,NA,0,NA,0,0,0,5,0,0,1,5000,0.5,0.5,NA,0,NA,0,0,0,0.111111111,0,0,0,0.111111111
420,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,Bottom longline,longline,2014,"Tilefish, Snowy grouper",M,1: Tilefish,1,1: Snowy grouper,1,16395,1,0.007029869,2,189.5,1,19,5202.03,1,1,5000,0.5,0.5,5.54E-05,0.000135833,0.008386123,0.333333333,0.000109478,0.000819941,0.422222222,0.000466105,0.000819941,0,0.147195701
504,Southeastern Atlantic Snapper-Grouper Bottom Longline,SE,Bottom longline,longline,2015,"Tilefish, Snowy grouper",M,1: Tilefish,1,1: Snowy grouper,1,25714.86,2,0.013000892,3,319.5,2,10,7093.14,2,1,5000,0.5,0.5,8.69E-05,0.000271665,0.015509119,0.5,0.000184581,0.001639882,0.222222222,0.000635549,0.001639882,0,0.145182487
421,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,Vertical line,line,2014,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,1: Red snapper; Vermillion snapper unlisted,1,"Nassau grouper unknown, Vermillion snapper unlisted",0,502689.15,0,0.215543687,0,0,0,17,154068.66,0,1,5000,0.5,0,0.001699685,0,0.257127947,0,0,0,0.377777778,0.01380463,0,0,0.095867503
77,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,Vertical line,line,2010,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,0,0,0,1,0,0,1,NA,0,0,NA,0,NA,0,0,0,0.022222222,0,0,0,0.002222222
164,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,Vertical line,line,2011,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,0,NA,1,0,0,24,0,0,1,NA,0,0,NA,0,NA,0.166666667,0,0,0.533333333,0,0,0,0.07
251,Southeastern Atlantic Snapper-Grouper Vertical Line,SE,Vertical line,line,2012,"Nassau grouper, Red snapper, Yellowtail snapper, Vermilion snapper",M,None,0,Nassau grouper unknown,0,NA,215,NA,1,0,0,24,0,0,1,NA,0,0,NA,0.029204021,NA,0.166666667,0,0,0.533333333,0,0,0,0.072920402
